t, t_stamp
  0.1950,           63808.5422,      34, 1 ,     1.461124,     0.999703,     1.031316,     0.966318,    -0.511318,     1.044639,     4.442240,     2.168917,
  0.2000,           63808.5431,      34, 1 ,     1.460550,     0.999688,     1.032738,     0.967658,    -0.511309,     1.045590,     4.445927,     2.174058,
  0.2050,           63808.5438,      34, 1 ,     1.459947,     0.999672,     1.034160,     0.969000,    -0.511294,     1.046541,     4.449619,     2.179181,
  0.2100,           63808.5445,      34, 1 ,     1.459314,     0.999656,     1.035580,     0.970343,    -0.511274,     1.047493,     4.453314,     2.184287,
  0.2150,           63808.5454,      34, 1 ,     1.458650,     0.999640,     1.037000,     0.971687,    -0.511247,     1.048445,     4.457015,     2.189375,
  0.2200,           63808.5460,      34, 1 ,     1.457956,     0.999624,     1.038419,     0.973032,    -0.511214,     1.049398,     4.460719,     2.194445,
  0.2250,           63808.5489,      34, 1 ,     1.457230,     0.999607,     1.039837,     0.974378,    -0.511174,     1.050351,     4.464429,     2.199497,
  0.2300,           63808.5498,      34, 1 ,     1.456473,     0.999590,     1.041254,     0.975726,    -0.511128,     1.051305,     4.468143,     2.204531,
  0.2350,           63808.5510,      34, 1 ,     1.455683,     0.999573,     1.042670,     0.977075,    -0.511076,     1.052260,     4.471863,     2.209546,
  0.2400,           63808.5517,      34, 1 ,     1.454860,     0.999555,     1.044086,     0.978426,    -0.511016,     1.053215,     4.475587,     2.214543,
  0.2450,           63808.5529,      34, 1 ,     1.454004,     0.999537,     1.045500,     0.979778,    -0.510950,     1.054172,     4.479317,     2.219521,
  0.2500,           63808.5540,      34, 1 ,     1.453114,     0.999519,     1.046914,     0.981131,    -0.510877,     1.055129,     4.483052,     2.224479,
  0.2550,           63808.5548,      34, 1 ,     1.452189,     0.999501,     1.048328,     0.982486,    -0.510797,     1.056086,     4.486793,     2.229419,
  0.2600,           63808.5558,      34, 1 ,     1.451230,     0.999482,     1.049740,     0.983842,    -0.510710,     1.057045,     4.490539,     2.234339,
  0.2650,           63808.5565,      34, 1 ,     1.450236,     0.999464,     1.051152,     0.985200,    -0.510616,     1.058004,     4.494291,     2.239240,
  0.2700,           63808.5579,      34, 1 ,     1.449206,     0.999445,     1.052563,     0.986559,    -0.510515,     1.058964,     4.498049,     2.244121,
  0.2750,           63808.5585,      34, 1 ,     1.448141,     0.999426,     1.053973,     0.987920,    -0.510406,     1.059926,     4.501813,     2.248983,
  0.2800,           63808.5597,      34, 1 ,     1.447039,     0.999406,     1.055383,     0.989283,    -0.510290,     1.060888,     4.505583,     2.253825,
  0.2850,           63808.5604,      34, 1 ,     1.445900,     0.999387,     1.056792,     0.990647,    -0.510166,     1.061850,     4.509359,     2.258647,
  0.2900,           63808.5615,      34, 1 ,     1.444725,     0.999367,     1.058200,     0.992013,    -0.510035,     1.062814,     4.513142,     2.263449,
  0.2950,           63808.5622,      34, 1 ,     1.443512,     0.999347,     1.059608,     0.993380,    -0.509896,     1.063779,     4.516931,     2.268232,
  0.3000,           63808.5644,      34, 1 ,     1.442262,     0.999327,     1.061015,     0.994749,    -0.509750,     1.064745,     4.520726,     2.272995,
  0.3050,           63808.5652,      34, 1 ,     1.440974,     0.999307,     1.062422,     0.996120,    -0.509596,     1.065712,     4.524528,     2.277738,
  0.3100,           63808.5663,      34, 1 ,     1.439648,     0.999287,     1.063828,     0.997493,    -0.509434,     1.066679,     4.528337,     2.282461,
  0.3150,           63808.5670,      34, 1 ,     1.438283,     0.999267,     1.065233,     0.998867,    -0.509265,     1.067648,     4.532152,     2.287164,
  0.3200,           63808.5682,      34, 1 ,     1.436880,     0.999246,     1.066638,     1.000243,    -0.509087,     1.068618,     4.535974,     2.291849,
  0.3250,           63808.5688,      34, 1 ,     1.435438,     0.999225,     1.068042,     1.001621,    -0.508902,     1.069589,     4.539803,     2.296513,
  0.3300,           63808.5697,      34, 1 ,     1.433957,     0.999205,     1.069446,     1.003001,    -0.508709,     1.070561,     4.543639,     2.301158,
  0.3350,           63808.5709,      34, 1 ,     1.432437,     0.999184,     1.070849,     1.004383,    -0.508507,     1.071534,     4.547482,     2.305785,
  0.3400,           63808.5717,      34, 1 ,     1.430878,     0.999163,     1.072252,     1.005766,    -0.508298,     1.072508,     4.551331,     2.310392,
  0.3450,           63808.5736,      34, 1 ,     1.429279,     0.999142,     1.073654,     1.007152,    -0.508081,     1.073483,     4.555188,     2.314980,
  0.3500,           63808.5743,      34, 1 ,     1.427640,     0.999121,     1.075056,     1.008539,    -0.507855,     1.074459,     4.559051,     2.319551,
  0.3550,           63808.5751,      34, 1 ,     1.425962,     0.999100,     1.076458,     1.009928,    -0.507622,     1.075437,     4.562922,     2.324102,
  0.3600,           63808.5760,      34, 1 ,     1.424244,     0.999079,     1.077859,     1.011319,    -0.507380,     1.076415,     4.566799,     2.328636,
  0.3650,           63808.5768,      34, 1 ,     1.422486,     0.999058,     1.079259,     1.012712,    -0.507130,     1.077395,     4.570683,     2.333152,
  0.3700,           63808.5777,      34, 1 ,     1.420689,     0.999037,     1.080659,     1.014107,    -0.506872,     1.078375,     4.574574,     2.337651,
  0.3750,           63808.5785,      34, 1 ,     1.418851,     0.999015,     1.082059,     1.015504,    -0.506606,     1.079357,     4.578472,     2.342133,
  0.3800,           63808.5797,      34, 1 ,     1.416973,     0.998994,     1.083459,     1.016902,    -0.506332,     1.080340,     4.582376,     2.346598,
  0.3850,           63808.5821,      34, 1 ,     1.415055,     0.998973,     1.084858,     1.018303,    -0.506050,     1.081324,     4.586287,     2.351047,
  0.3900,           63808.5830,      34, 1 ,     1.413097,     0.998952,     1.086257,     1.019705,    -0.505759,     1.082309,     4.590205,     2.355480,
  0.3950,           63808.5844,      34, 1 ,     1.411099,     0.998931,     1.087655,     1.021109,    -0.505460,     1.083295,     4.594129,     2.359898,
